FIPS,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,Teen Birth Rate,% Uninsured,% With Annual Mammogram,% Vaccinated,% Children in Poverty,80th Percentile Income,20th Percentile Income,% Children in Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone
47121,23.691424317,5.2823343347,5.6323669768,9.7533632287,27.275952787,31.3,8,34.9,16.698877363,4,42.046806823,12.316868983,42,35,24.7,87162,19210,17.533252721,430.02512028,9.8,13.381742739,84.449489217,49.9
47123,26.383990072,5.6886038704,5.8882584427,9.4430308171,27.537459626,36.6,7.8,26.7,14.882379872,13,44.672402383,14.140992458,41,46,27.3,83983,19300,19.219886823,475.13981125,10.8,14.154464542,84.415957691,41.6
47125,21.184725292,4.6551238942,5.0427582413,7.9826137836,21.858731883,36.2,7.3,25.9,16.262228429,48,28.423236515,8.7907873688,34,47,16.4,103668,27060,25.235989297,565.56123972,7.8,13.504099848,85.884838204,33.9
47127,21.20275044,4.7853438248,5.4233958779,8.2887700535,24.954759839,29.3,7.6,20.9,16.775409429,1,22.810890361,9.4781043791,38,52,14.5,112034,24594,8.9563862928,110.93502377,8.9,10.898661568,89.407086045,38.4
47129,27.710035642,5.8873132668,5.9587715132,9.802538787,30.760326775,37.9,6.9,31.5,15.694315893,9,34.433285509,13.394186573,37,39,27.4,85424,17944,27.670837344,193.76715647,9.6,14.082599865,83.895235442,44.1
47131,26.528144169,5.697664716,6.1282993424,9.1248444629,27.560514554,39.2,7,39.5,15.361272005,4,34.973692355,11.646586345,43,45,23.2,79994,16901,31.396396396,436.12693247,8.7,12.934740133,86.912405866,23.1
47133,25.064246922,5.5800761737,5.7269032142,7.3474470735,29.111773091,35.5,8.2,29.7,15.650023204,2,26.535087719,12.422396287,38,54,21.6,77004,16750,20.156636439,216.87073601,8.6,10.464465585,86.346823325,45.8
47135,28.868757478,6.0542575021,6.2341199575,8.5635359116,30.843909036,29.3,6.2,26.6,15.290069066,6,42.596348884,13.504,32,47,24.4,80541,14813,24.204545455,253.08446694,7.8,14.112291351,77.749266862,26.4
47137,25.334214647,5.5173337565,5.9116076302,7.1917808219,28.849083282,30.7,8,32.4,16.014209205,1,24.830699774,13.726027397,33,47,23.4,82429,15473,28.678839957,204.45915685,8.3,6.1926605505,83.131201764,38.2
47139,24.531199839,5.4543474006,5.7470112358,8.6221470837,26.812696999,40.4,8.1,34,16.24108468,7,38.212815991,13.897556892,38,43,23.2,88388,21158,27.324879227,224.12144394,9.4,12.597864769,84.257269732,44.8
47141,22.508167715,5.0154934006,5.2907339504,7.5544794189,24.817761175,28.3,7.4,25.1,15.583921842,19,24.237224516,12.274990122,43,54,19.6,89237,17338,27.173913043,396.88135866,7.2,15.951020408,84.207900452,27.9
47143,25.813920391,5.5532424457,5.7946175463,8.1210778885,27.658370792,39.7,7.1,28.4,15.457281139,6,40.058752837,12.791009857,46,47,22.9,88679,18170,29.036509819,279.73096912,9.4,10.987703292,84.6981565,30.5
47145,21.476013919,4.9374127134,5.328923313,9.0937210022,23.860460661,36.6,7.3,23.4,17.257347026,18,28.812717337,11.094187589,47,55,21.1,105513,19504,23.680785021,334.03330566,8.3,11.956521739,86.664195357,43.5
47147,20.419659746,4.5830840513,5.2267376822,7.9803761243,23.559713816,38.1,8.6,31.4,16.937298721,24,28.443984744,12.200153043,37,54,14.7,113142,29414,22.629196308,426.09483716,9.1,12.906443248,83.907085063,50.3
47149,18.767680465,4.3896352502,5.2746568952,8.6598158852,19.917985808,33.3,8.2,22.7,17.223839678,41,19.573978123,10.161801245,44,52,12.9,116068,32414,23.407502405,491.58465148,10,13.264588704,82.868547549,43.4
47151,27.149130447,5.9838536014,6.228954791,9.3931398417,30.212586652,39.8,7.2,34.1,15.393464281,7,46.94455686,13.192861511,40,43,30.4,71405,15985,35.394214407,230.02118017,9.1,13.321596244,85.158921109,33
47153,22.953585573,5.1587013875,5.6764972926,9.991158267,26.116129922,36.7,7.9,25,16.155684307,4,36.757128135,11.718348467,38,43,30.8,90976,19852,30.092899801,389.13116404,9.1,12.443233424,80.70058382,53.3
47155,22.712789382,5.1995449321,5.5556568654,8.0662683324,25.393492411,44,7.7,36.5,15.54738898,15,33.712100813,17.451770357,44,48,20.4,86540,23630,24.216150822,311.17898786,10.1,14.322493225,76.892850087,40.4
47157,23.213190518,4.7158032405,5.1224558245,11.757566644,21.143884237,34.9,6.9,26.5,15.146165832,117,36.421728173,13.631563497,34,49,25.7,109527,19919,43.19569059,1346.1547646,7.8,19.21507424,83.699096023,30.8
47159,23.52755384,5.230820869,5.7270065965,9.8063710181,26.82565809,31.8,8.3,26.4,16.893603139,3,32.735208535,11.523937142,35,52,22.3,98776,21656,30.866623008,236.7387289,8.8,11.347047113,84.825594312,44.8
47161,22.074942933,4.9634094806,5.5426937102,7.5962539022,25.797471732,29.4,7.8,21.7,17.065810354,6,27.546212396,12.666978048,38,40,18.9,86568,22173,25.253230877,439.1562195,8.3,11.947318909,83.114410813,53
47163,21.706801212,5.0548824227,5.7218605656,8.3239700375,24.764838065,33.3,6.9,31.1,15.376485369,21,30.512168543,11.801104062,47,50,23,92658,20496,25.687862788,484.19744035,7.3,11.530350956,86.245967064,26.1
47165,18.444323831,4.4310762764,4.9669687678,8.0589313599,20.72824304,27.2,8.2,31.7,17.765615481,16,24.541126753,10.033179091,38,53,11.7,124570,31941,21.228062115,248.55705793,8.1,11.89628483,82.739599587,47.9
47167,22.142768872,4.9396074055,5.4409433987,9.2310772928,25.047418604,37.1,7.7,31.7,16.223973295,9,26.259521582,11.074227043,34,47,16.5,110650,27626,27.703909506,668.40495007,8.8,11.494520867,87.873025161,55.2
47169,24.521994532,5.2186779677,5.4962885788,9.5174262735,27.049742163,24.8,nan,21.9,16.795514893,2,41.593438781,12.476960159,36,55,17.9,97375,23370,33.264248705,496.38705624,8.8,12.903225806,79.374862426,56.2
47171,24.681410463,5.5264068746,5.696135895,9.9909173479,26.709786928,27.4,7,22.1,15.55850696,5,26.505329876,12.125715135,46,44,22.3,79492,17773,22.693185523,251.01801752,8.2,11.621799081,81.057023644,28.9
47173,27.472692695,5.8508306098,6.1147361508,9.2133238838,29.946063248,33.7,7.7,28.6,15.395503387,5,47.579298831,13.475490505,40,47,28.7,83603,19750,19.074598678,295.27044683,9.8,12.517193948,83.964733434,63.1
47175,27.236139918,5.8624135066,6.1243776475,8.3333333333,30.369164587,33.1,7.6,27.1,15.632639664,1,45.090180361,13.709489391,37,33,23.5,78800,19686,18.634686347,274.11795915,8.5,10.208816705,84.656084656,52.1
47177,27.371629663,5.693978958,6.0010493719,8.6069210293,28.434667027,35.4,7.3,33.7,15.209453965,8,39.923727804,15.878204546,38,48,23.7,79080,16828,25.10651564,457.57226294,8.8,11.488416376,86.650528429,31.2
47179,19.681483563,4.7178781413,5.2480478586,8.4853912459,22.396534709,33.9,7.5,25.8,16.072450274,15,19.217129927,10.705903237,47,50,19.4,99624,20274,26.165750356,332.36098666,9.2,12.973332068,86.414257696,23.7
47181,26.243005825,5.5186824358,5.6441437479,8.0041580042,28.616459729,33.5,7,39.6,16.093498736,2,29.681978799,13.339850693,39,42,22.6,80720,17138,29.086057372,296.9738366,8.1,11.518771331,87.867516826,43
47183,23.669039134,5.2564896543,5.6235279654,6.9155706406,26.183037827,39.8,7.3,32.5,15.550736431,3,18.251185812,12.685260824,40,42,23.4,78646,17237,26.948051948,203.97681415,8.6,10.98860713,83.196779206,24.2
47185,25.610534717,5.6718065781,5.7930853599,8.3452551264,28.017128435,36.7,7.6,24.2,15.505017027,5,40.992854457,12.567172622,45,52,21.5,77162,18773,20.2680067,254.33308214,8.8,11.179173047,85.992715818,31.8
47187,12.162689746,3.2740039817,4.0131565948,6.352851129,13.894950685,22.5,9.4,17.6,18.275286878,14,4.9614400362,6.1332836128,48,59,4.1,207708,52958,10.535008744,139.67044426,9.5,9.6705850191,79.755218301,46
47189,17.284194862,4.0558844956,4.8550541082,8.6744273376,20.211854724,33.7,8.7,21.9,18.447760901,31,19.234083623,9.3832669861,42,56,10.1,136025,35503,20.354064039,302.56300142,9.7,11.77591867,82.474579804,51.4
32000,19.103824003,4.2311596151,4.0383275842,8.5549877752,15.724201794,27.1,7.6,22.5,17.938652763,465,24.517052151,12.940803358,34,38,17.6,114516,26518,27.458215886,657.20657874,5.4,18.790211452,78.042529836,31.9
32001,18.965306135,4.5430611893,4.6357803454,7.0541259982,20.459331269,32.1,7.5,27.7,21.778438467,7,29.411764706,13.879130391,33,36,17.4,103620,26256,24.482006543,211.3026185,6.5,15.562403698,80.991975249,19.8
32003,21.633231525,4.437104995,4.203310523,8.7051688608,17.884922356,27.3,7.9,23.4,17.37780572,295,24.008318193,13.041591729,31,36,18.7,113238,26043,29.198769149,757.03947239,10.8,19.655002267,78.77378502,34.4
32005,15.773732375,4.1497758181,4.1956065834,8.293530178,16.743907651,25.5,7.5,19.7,22.671539482,7,12.828270604,12.073399798,46,48,11.9,119638,32343,20.041908049,151.68316003,6.9,15.288343558,77.056629042,34.4
32007,19.055938656,4.5982310721,4.7751125868,8.0531954193,21.582097161,28.4,8.1,23.6,21.120716912,15,33.016954652,11.684558216,29,35,14.3,133581,35618,17.722140403,403.76345096,5.4,9.6476510067,63.832758019,16.5
32009,25.324911743,5.4036092431,5.0679789263,nan,23.734918649,23.6,3.7,33.8,19.136932155,2,nan,14.038461538,23,21,13.8,78857,20641,11.180124224,117.8550383,4.4,6.0606060606,62.041884817,17.7
32011,17.373796292,4.264287967,4.4555409392,8.6614173228,19.632410078,24.2,6.2,25,22.758555078,3,nan,7.257584771,21,21,12.6,129000,27667,9.5794392523,337.75633293,4.4,8.4967320261,53.333333333,42.2
32013,20.108031846,4.411429979,4.5865793399,7.4869413813,20.811323734,32.1,8.1,18.4,24.252250096,10,34.410296822,15.706222563,21,16,15.2,125023,28872,14.345251152,326.76928369,5.8,10.54313099,59.352990331,15.1
32015,21.67403309,4.8045381744,4.7944417969,10.333333333,21.920230859,30.4,8.4,20,20.923867029,2,44.226044226,11.861158433,17,16,14.9,125019,24220,28.571428571,619.78348897,4.5,9.1533180778,58.514774495,21
32017,18.07160932,4.3839935175,4.5699227689,6.3253012048,20.77892192,27.6,5.5,30,22.659084437,3,11.049723757,11.947267234,21,34,17.4,92537,27187,10.543840178,39.001560062,4.5,10.880829016,77.02627166,14.9
32019,20.885901754,5.0332386918,5.0415041078,9.1065714989,21.33439388,33,7.5,23.4,20.163611427,16,27.310527311,13.086018056,35,38,16.6,102821,26211,21.90712817,270.0716692,6.9,14.285714286,79.338175948,46.7
32021,24.442541683,5.5643769615,5.3833799582,8.5365853659,24.156827054,38.3,4.4,31,18.527155646,1,35.802469136,12.042818912,19,22,23.4,75574,15641,40.073982737,135.22650439,4.9,16.666666667,77.828947368,21
32023,21.441595805,4.9666512956,4.7312610829,9.6190842632,23.841259042,33.4,5.8,26.9,20.016780849,13,30.266180246,13.203477351,28,31,26.9,85366,20492,22.718881857,166.5446127,6,14.965421853,76.688933269,22.4
32027,21.812401307,4.7348482263,4.4475623247,7.1052631579,21.251178601,39.2,7.9,28.4,21.162387651,1,34.547152194,14.374837536,22,24,18.7,90647,20955,25.183150183,712.60652366,5.2,15.841584158,71.359223301,14.6
32029,15.817121915,4.0910711943,4.4646571954,nan,17.896704841,27.5,8.4,24.8,21.890869899,3,nan,9.3444404201,33,41,11.9,138152,40549,14.825174825,891.51180311,6.4,6.9069069069,80.120845921,54.6
32031,18.124721609,4.3304319336,4.8656572605,7.958218684,16.904282839,23.7,7.9,17.8,22.282087103,81,24.397356143,12.525045166,41,47,12.4,124277,29605,23.003896065,438.61610637,7,18.611687414,77.154148812,22.8
32033,20.366868014,4.6127061925,4.4513533569,8.7257617729,21.291259182,30.8,7.3,24.4,21.329248062,4,31.782065834,11.136642157,25,33,17.4,103988,24186,18.759532283,220.51821781,4.4,8.5201793722,79.298545766,15.4
32510,20.628469034,4.7825512389,4.6849304306,8.2424242424,19.81349143,30.9,7.5,19.7,19.171310057,2,30.717703349,13.5058575,41,47,17.4,106594,25108,25.1048639,291.08472678,4.5,17.644404332,80.001589067,25.6
30000,14.063277609,3.6331329707,3.8705367981,7.4828312644,18.915650594,27.1,7.4,21.7,21.851678086,433,22.569566132,10.235110423,43,43,15.4,105788,23825,20.160297291,346.20799875,5.1,14.703256146,75.877005263,16.5
30001,14.195921005,3.592148704,4.0707962166,8.0204778157,18.721626033,26.9,8,20.1,23.152551654,4,12.019230769,11.830292499,50,56,16.6,92400,18194,11.188811189,106.94615261,5.6,14.949748744,72.027354953,12.6
30003,25.525871289,5.2191914659,5.1467945672,8.2462891699,28.918708562,39.2,5.3,24.8,19.320595956,46,80.307056392,15.788074776,32,41,32.3,98326,21423,28.754700288,533.07305353,5.8,22.776280323,69.412260375,25.3
30005,23.027822044,5.0425622045,5.2436420723,8.1632653061,27.557610176,39.1,5.6,26.9,20.036476607,5,47.051816557,16.241754323,30,28,27.2,77000,16434,27.752864973,133.1890452,5.2,16.630669546,76.180698152,20.8
30007,14.178743944,3.5857704485,4.0769039422,3.5519125683,19.303313694,29.2,8.4,23.4,22.595520357,3,19.491525424,10.352327099,40,46,12.3,101870,26763,10.890233362,437.75170723,4.9,9.1476091476,82.197715636,45.2
30009,12.830208519,3.3264600392,3.9974909368,5.6112224449,17.589503909,24.2,8.1,22.4,24.215715316,7,10.348583878,12.001010611,46,50,12.8,102391,26996,20.234917245,234.24801606,5.2,12.486308872,69.449825649,38.6
30011,14.844998942,3.6833403269,4.2290522217,nan,20.269987763,23.3,5.6,21.9,22.751962267,1,nan,14.663726571,44,21,20.7,97611,19100,6.3157894737,0,4.4,9.7345132743,55.259026688,31.5
30013,16.832877134,4.1391709104,4.4336125178,8.0983182406,20.543230891,31.1,7.9,24,21.51520287,23,31.188572926,9.2778567456,52,44,17.8,99084,22687,24.602041937,241.44503948,5,12.461829286,80.45768723,9.2
30015,17.966236533,4.2358689003,4.6287920962,8.2152974504,22.268309199,31.4,5.5,26,21.837728204,5,nan,15.570857397,49,26,20.2,84083,20698,23.598820059,nan,4.8,9.8253275109,60.2734375,27.2
30017,14.586409906,3.5857984558,4.1417419291,7.0921985816,19.464482821,29.5,7.1,22.7,24.835562805,1,30.722630896,9.2549281657,40,39,14.4,103023,23225,18.401266324,210.10999876,5,9.9487179487,76.785714286,8
30019,13.974726235,3.5573625234,4.141036105,nan,18.969650502,26.7,9,25.2,23.579134932,0,nan,10.493343774,35,11,11.6,100474,23316,17.086834734,28.003360403,4.9,13.142857143,66.939252336,14.3
30021,14.020047875,3.4510920703,4.1273263279,6.5703022339,18.872414971,37.7,8.3,28.2,22.675761192,6,22.372528616,7.5789793439,39,40,12.8,106261,25765,18.710691824,263.26657031,4.5,14.462299135,74.576271186,11.7
30023,19.18266316,4.3321833466,4.6427993065,9.3023255814,23.741443597,25.8,7.7,31.3,22.269866588,4,18.595041322,9.6265952418,42,50,19.9,84284,17103,34.365325077,389.84243868,6.3,13.425345044,78.058954394,18.5
30025,13.929222652,3.6043445316,4.0873881007,7.3015873016,19.802108071,38.8,8.6,25.1,24.314649405,nan,nan,9.2257001647,39,34,12.5,115400,29211,15.724137931,187.79342723,4.3,6.4516129032,77.442159383,16.2
30027,14.474848275,3.5603010998,4.0032945922,6.6746126341,19.709828286,33.3,7.9,27.3,22.373713188,8,19.35483871,12.688488415,45,48,15.7,92377,23464,27.758768178,502.02994718,3.7,14.127144299,66.938472943,14.9
30029,13.561532401,3.4153307395,4.0343403611,6.3878617876,19.306665604,25,8.5,19.9,22.443064862,33,22.582697201,9.7954525933,42,44,11.8,104708,26214,12.834908029,305.0168204,5.5,16.12945665,80.227921424,23.4
30031,11.289786504,3.2595318211,3.8946035314,7.2590434571,15.166678721,19.1,9,12.8,25.780076522,29,8.0393218645,8.6397482958,42,50,7.6,126224,29333,13.92381571,225.79534639,6.6,15.76427256,72.550216036,13.2
30033,14.7731792,3.8357586446,4.2666776538,nan,20.199734036,37.6,7.7,27.9,22.260706836,2,nan,17.733473242,44,33,27.2,96808,22545,18.396226415,37.523452158,4.7,13.333333333,50.729927007,13.7
30035,27.169956472,5.941546569,5.8996333773,9.1743119266,33.586008338,37.8,6.2,30.8,19.41893427,19,50.73313783,17.916418419,20,24,31.9,70758,13330,36.293885143,225.1025669,5.5,17.344497608,68.046492659,21.9
30037,15.168843432,3.8379987189,4.2172304266,nan,19.892398206,25.5,4.8,28.9,22.237682336,nan,nan,12.479201331,40,31,32.9,86125,17600,19.047619048,239.09145248,4.4,15.384615385,55.807365439,54.8
30039,14.262108731,3.5815413472,4.0716994399,7.0422535211,19.266413077,25.2,8.3,18.1,23.065515645,2,nan,13.445017182,40,30,19,85850,25537,10.56,139.79496738,6.2,9.1603053435,58.629893238,36.1
30041,20.092471861,4.8325032526,4.8621667162,7.9011148812,23.660075776,39.3,6.7,27.9,24.594946658,7,57.722308892,12.140314447,45,32,18.8,93308,20381,30.708315002,467.345716,5.3,13.365539452,78.654259127,8.2
30043,12.59965826,3.3000535907,3.8344800819,7.6433121019,17.410183474,26.6,9.1,21.8,23.441380328,4,12.156862745,8.6647576625,40,46,9.6,126482,29946,17.354368932,318.07436063,5.9,10.310421286,75.363128492,20.2
30045,14.158525631,3.6529477213,4.0151683816,nan,19.04922144,35.4,6.8,21.5,22.988680403,1,nan,8.7943262411,47,36,21.6,89750,19827,29.072681704,179.02813299,3.9,10.27027027,52.34375,34.3
30047,18.457054965,4.586222256,4.9252984916,8.3817427386,23.155320494,30.7,8.1,22.8,22.536169189,20,35.236190183,16.130431012,43,36,23,95043,20438,30.148830617,445.98022027,7.9,18.185671895,74.979598498,20.2
30049,12.833509911,3.5591598562,4.1397492399,7.2364672365,16.97846132,27.1,8.4,20.4,19.929551464,15,20.622286541,7.9201956776,45,50,11.9,118928,28762,23.197557421,424.20367794,7.6,10.586526239,77.625398666,9.9
30051,18.97790439,4.3537800407,4.7500347755,7.3033707865,23.524569844,37,6.7,24.1,21.636629025,1,nan,15.664556962,41,34,28.8,88875,22431,9.3808630394,330.44196613,4.9,20.930232558,52.580927384,11.6
30053,17.809362339,4.5132556099,4.5116066789,6.5033783784,22.203915561,26.7,7.3,20.9,19.904124622,11,25.153553671,12.71021292,33,22,27.7,87269,17482,14.310002834,203.2096707,9.8,16.79805943,74.483885341,12.3
30055,14.072143578,3.6400446706,4.0799929637,nan,20.125668158,31,8.4,27.5,24.401807559,1,nan,15.265306122,49,45,16.9,92694,25961,5.2256532067,59.189109204,4.7,11.111111111,62.417871222,21.7
30057,13.415241736,3.2837967167,3.8605907538,6.2645011601,17.57825839,22.9,8.1,22.1,24.083600755,7,14.388489209,13.373957665,35,26,12,98602,25929,7.5380914194,89.160616482,5.5,14.634146341,65.259409969,30.8
30059,15.469832858,3.9051787465,4.2963255292,nan,20.578465764,28.5,4.5,23.3,21.163003022,2,nan,10.621557828,35,15,24.2,94158,24833,1.9283746556,106.01643255,4.1,8.3870967742,64.0969163,13.2
30061,18.325173805,4.2997287975,4.5743785139,8.0985915493,23.1966356,30.9,5.9,24.6,22.288854166,3,31.298904538,10.876730389,39,29,23.3,76762,17311,23.741935484,93.436113058,7.6,13.864306785,72.969543147,39
30063,13.212137246,3.5334799249,4.1830795383,7.1359223301,17.183459536,21.4,8.2,17.9,23.486680859,25,11.693861694,8.9886834963,47,53,11.3,104196,22390,20.801552557,345.38297135,8.8,18.13822579,73.023709201,14.7
30065,19.632780991,4.5629356586,4.8033072457,8.5106382979,24.334775384,31.3,7.4,29.2,20.361505794,0,21.857923497,11.738484398,42,34,26.2,86214,20283,15.721925134,551.23216602,4.7,18.072289157,70.329057446,41.7
30067,13.243294493,3.4389117198,4.2322022389,8.0078125,19.104182766,21,7.9,23.9,24.983906075,11,9.375,10.293660659,33,31,13.4,100669,25485,12.104347826,169.82200138,5.3,14.966887417,67.852357169,28.8
30069,12.944857493,3.3897861514,3.9894247019,nan,17.981978337,22.8,5.5,19.9,23.415445305,1,nan,9.4736842105,24,43,25.6,110167,25643,37.362637363,nan,4.5,3.9024390244,42.660550459,22.7
30071,17.740653168,4.252556141,4.5454077165,5.8981233244,22.100404434,36.4,7.6,33.5,22.878460005,4,27.131782946,14.873112753,33,42,20.1,78977,21348,6.3025210084,240.35572648,4.7,6.7039106145,66.569428238,19
30073,17.126447604,4.0098111372,4.39141343,7.6481835564,22.415006665,32.4,6.4,23.9,23.894159764,1,26.666666667,12.521331058,33,39,24.7,98000,23923,17.946974847,104.61092782,5.1,12.612612613,70.997586484,20.7
30075,14.860715213,3.7234493821,4.1342616775,nan,19.67838631,23.2,7.3,27.2,22.465624542,2,nan,13.317191283,29,46,19.7,103250,26175,4.6332046332,0,6.3,7.8431372549,67.205542725,24.1
30077,16.544308015,3.9683895811,4.127709173,6.7567567568,22.532017559,27.1,8,28.7,25.133202907,6,31.465093412,10.909090909,40,32,18,96180,22533,19.331983806,456.19116582,6,11.666666667,70.111287758,22.2
30079,14.832996301,3.6560268562,4.2760138751,nan,20.117917132,28.9,5.7,25.3,22.732645119,2,nan,10.405405405,39,36,19.1,88617,23200,4.9122807018,214.13276231,4.6,2.7272727273,55.85106383,24.7
30081,15.477595093,3.9571942572,4.2064588923,7.0142535634,19.693526087,28.6,8.3,23,22.415410257,8,14.185271987,14.239645906,41,38,16,99721,22844,19.848909468,198.24273722,9.1,16.710953646,71.973372447,34
30083,14.69065897,3.4543714979,4.0897407008,4.7153024911,19.312254387,34.5,8.4,28.5,24.087184374,4,27.173913043,10.109701011,47,50,10.3,123636,30673,8.9879688606,282.04064703,5.4,11.38121547,81.0041841,15.7
